Country,Continent,Least Developed,Life Expectancy,CO2 emissions,Health expenditure,Electric power consumption,Forest area,GDP per capita,Individuals using the Internet,People using at least basic drinking water services,Obesity among adults,Beer consumption per capita,High GDP per capita
Sri Lanka,Asia,False,75.286,0.610728505,4.19338846,426.3914543,33.64535162,7548.39607,5.827,85.99720724,3.6,0.2,False
Sri Lanka,Asia,False,75.439,0.645058173,3.86745453,425.124685,33.5452081,8195.167526,7.907,86.67712252,3.8,0.3,False
Sri Lanka,Asia,False,75.614,0.755938089,3.71693492,459.6841594,33.62557806,9007.734199,9.017,87.3586998,4.0,0.28,False
Sri Lanka,Asia,False,75.796,0.824969419,3.40384722,502.144864,33.70594801,10315.18025,9.62,88.04181203,4.3,0.4,False
Sri Lanka,Asia,False,75.974,0.703424802,3.82698822,524.3084455,33.78631797,10852.06404,9.979,88.72831319,4.6,0.4,False
Sri Lanka,Asia,False,76.147,0.847049783,3.60648084,525.7226136,33.86668793,11256.85605,10.5,89.41811478,4.8,0.37,False
Sri Lanka,Asia,False,76.316,0.970910854,3.88992095,531.0905766,34.39516585,11557.48705,12.1,90.11102857,5.1,0.36,False
Sudan,Africa,True,58.472,0.208615803,3.60664463,77.1036026,12.19829966,2645.417969,0.025785032,43.42977602,4.7,0.0,False
Sudan,Africa,True,58.859,0.223445097,3.36456847,79.55998124,12.12485732,2801.803467,0.140185224,43.44303762,4.2,0.0,False
Sudan,Africa,True,59.258,0.268596325,3.30010867,66.78327045,12.05141498,2933.361084,0.439477639,43.45629573,3.2,0.0,False
Sudan,Africa,True,59.67,0.269173818,3.89187932,78.14027946,11.97797264,3091.736572,0.538471703,43.46955549,3.7,0.0,False
Sudan,Africa,True,60.092,0.292246796,4.15593481,82.55116501,11.9045303,3245.959961,0.791561615,43.48281706,4.9,0.0,False
Sudan,Africa,True,60.525,0.339262193,4.09418106,83.2059401,11.83108796,3439.460693,1.292040678,44.87897118,4.1,0.0,False
Sudan,Africa,True,60.969,0.407430716,4.88544321,98.28910399,11.75764562,3673.709961,4.725,46.27477401,3.8,0.0,False
Sudan,Africa,True,61.422,0.431388535,5.66269207,109.7852101,11.68420328,3880.858398,8.66,47.67022906,4.9,0.0,False
Sudan,Africa,True,61.879,0.452196556,5.42313623,118.7863557,11.61076094,3997.180908,8.97,49.06532779,5.1,0.0,False
Sudan,Africa,True,62.33,0.458208051,6.39496279,130.032978,11.5373186,3808.653564,11.948,50.46498406,4.5,0.0,False
Sudan,Africa,True,62.764,0.475321853,5.05810213,150.0128212,11.46387626,3900.696533,13.828,51.86921343,5.6,0.0,False
Sudan,Africa,True,63.171,0.450357737,5.61579561,175.1627601,11.39053956,4216.373535,13.938,53.27779729,5.3,0.0,False
Sudan,Africa,True,63.542,0.436539089,5.68827009,190.0441747,10.56352998,3805.895752,18.084,54.69029824,5.6,0.0,False
Sudan,Africa,True,63.875,0.410546299,6.96487522,211.1412455,10.47024946,3838.360107,18.139,56.10671964,5.0,0.0,False
Sudan,Africa,True,64.169,0.42446012,5.67619705,213.8509202,10.37696895,4427.44873,18.573,57.52663359,5.2,0.0,False
Sudan,Africa,True,64.429,0.480940393,7.26747084,256.7562291,10.28368844,4434.475098,18.5987,58.95025332,7.3,0.0,False
Sweden,Europe,False,79.64390244,6.005336499,7.32689953,15470.86807,69.13885389,29618.27926,45.68765221,99.41779872,15.7,2.7,True
Sweden,Europe,False,79.79512195,5.901555313,7.90032959,15681.61527,69.1167593,29927.59927,51.76566494,99.44215058,16.2,2.61,True
Sweden,Europe,False,79.84634146,6.052689599,8.21006203,16020.98031,69.09466472,30926.5056,70.57,99.46664564,16.6,2.75,True
Sweden,Europe,False,80.09512195,6.161932315,8.31724644,15709.42967,69.07257014,31814.86351,79.13,99.49106491,16.9,2.77,True
Sweden,Europe,False,80.49756098,5.958727462,8.12961864,15360.17889,69.05047556,33858.61143,83.89,99.51538082,17.3,2.6,True
Sweden,Europe,False,80.54634146,5.560617833,8.1508379,15420.97314,69.02838098,34244.46502,84.83,99.53959557,17.7,2.61,True
Sweden,Europe,False,80.74878049,5.385163218,8.05226517,15430.96395,69.0062864,37730.16375,87.76,99.56418567,18.1,2.72,True
Sweden,Europe,False,80.9,5.152987026,7.99607706,15262.58727,68.98419182,40905.14587,82.01,99.58900901,18.5,2.73,True
Sweden,Europe,False,81.1,5.005620235,8.20824242,15257.93575,68.96209724,42158.2957,90.0,99.61360461,18.8,2.7,True
Sweden,Europe,False,81.35121951,4.611489154,8.77037907,14869.34898,68.94000266,40279.4616,91.0,99.63795971,19.2,2.74,True
Sweden,Europe,False,81.45121951,5.132155515,8.31963825,14143.01101,68.91790808,42223.91967,90.0,99.66207078,19.6,2.74,True
Sweden,Europe,False,81.80243902,4.717853416,10.41646767,14934.32696,68.87224594,44608.58026,92.76998606,99.68644719,20.0,2.67,True
Sweden,Europe,False,81.70487805,4.426761612,10.73515224,14030.16315,68.82658381,45432.43197,93.17998801,99.71087029,20.4,2.63,True
Sweden,Europe,False,81.95609756,4.222750051,10.9049139,14289.59509,68.78092167,46312.39238,94.7836,99.7347975,20.8,2.65,True
Sweden,Europe,False,82.25365854,4.030482516,10.9479475,13870.38991,68.73525954,47184.66913,92.52,99.75824575,21.2,2.64,True
Sweden,Europe,False,82.20487805,3.999311639,10.80418396,13480.14822,68.69449814,49103.13343,90.61019664,99.78123103,21.6,2.62,True
Switzerland,Europe,False,79.6804878,6.084142395,9.11401939,7646.706162,30.26464933,36772.69462,47.1,99.99999829,14.9,3.39186,True
Switzerland,Europe,False,80.1804878,6.244939386,9.43919373,7845.634548,30.36292792,37896.69696,55.1,100.0,15.3,3.38367,True
Switzerland,Europe,False,80.38536585,5.980985175,9.85215092,7992.277576,30.46121148,38814.37174,61.4,100.0000017,15.7,3.25439,True
Switzerland,Europe,False,80.53658537,6.109823415,10.10937595,8031.432226,30.55950001,38840.88188,65.1,99.99999832,16.1,3.36552,True
Switzerland,Europe,False,81.08780488,6.127509688,10.1849556,8195.120835,30.65779352,40336.40896,67.8,100.0,16.5,3.23553,True
Switzerland,Europe,False,81.23658537,6.165024808,10.004179,8205.829119,30.75687029,41749.21645,70.1,99.99999835,16.8,3.10588,True
Switzerland,Europe,False,81.4902439,6.077017721,9.53341675,8305.371102,30.85517625,46502.92827,75.7,100.0000033,17.2,3.21483,True
Switzerland,Europe,False,81.74146341,5.766034471,9.36357594,8360.576135,30.9534872,51208.09883,77.2,100.0000016,17.6,3.32319,True
Switzerland,Europe,False,81.99268293,5.878910791,9.48092747,8163.295576,31.05101731,54096.80786,79.2,99.9999984,18.0,3.31309,True
Switzerland,Europe,False,82.04390244,5.639327378,10.06906986,8305.923042,31.14854742,53354.00464,81.3,99.99999842,18.4,3.30396,True
Switzerland,Europe,False,82.24634146,5.777702857,9.94159698,8021.223604,31.24607754,54858.44808,83.9,100.0,18.8,3.18,True
Switzerland,Europe,False,82.69512195,5.205754138,10.0191288,8174.408162,31.33308027,57987.50203,85.19302818,100.0,19.2,3.17,True
Switzerland,Europe,False,82.69756098,5.317086349,10.24875641,7928.19067,31.420083,59933.59868,85.2,100.0,19.6,3.17,True
Switzerland,Europe,False,82.79756098,5.381151799,10.46214485,7886.094306,31.50708574,62225.08727,86.34,100.0,19.9,3.17,True
Switzerland,Europe,False,83.19756098,4.859165525,10.61642265,7807.058815,31.59408847,64103.01045,87.4,100.000003,20.4,3.17,True
Switzerland,Europe,False,82.89756098,4.719648777,11.00794983,7520.166025,31.68106715,66020.20434,87.4790556,100.0,20.8,3.17,True
Tajikistan,Asia,False,61.974,0.353906622,4.26492453,2187.701808,2.929408402,1047.402595,0.048599595,56.50623125,6.6,0.14414,False
Tajikistan,Asia,False,62.807,0.340270095,4.57802582,2161.56513,2.929408402,1154.631566,0.051259133,57.77505608,6.8,0.13975,False
Tajikistan,Asia,False,63.653,0.331421531,4.43647242,2143.226805,2.929408402,1277.366092,0.055462827,59.05005938,7.0,0.1389,False
Tajikistan,Asia,False,64.496,0.333254361,4.70218658,2140.547306,2.929408402,1420.510177,0.064583777,60.331233,7.3,0.13516,False
Tajikistan,Asia,False,65.314,0.390250273,4.79911184,2138.636867,2.929408402,1579.701061,0.077479907,61.61817268,7.5,0.13407,False
Tajikistan,Asia,False,66.08,0.363806796,5.21024704,2160.185435,2.929408402,1705.897106,0.298690024,62.91171067,7.8,0.14501,False
Tajikistan,Asia,False,66.771,0.388582894,5.03254747,2149.553166,2.929408402,1845.406705,3.772406207,64.21142054,8.1,0.16423,False
Tajikistan,Asia,False,67.382,0.462997899,5.54050112,2137.783691,2.929408402,2002.589174,7.197619518,65.51729807,8.4,0.18928,False
Tajikistan,Asia,False,67.911,0.421641055,5.91206694,2073.154518,2.929408402,2157.257323,8.78,66.82935316,8.8,0.3025,False
Tajikistan,Asia,False,68.36,0.327234384,5.85579777,1947.038554,2.929408402,2208.33427,10.07,68.14757551,9.1,0.2419,False
Tajikistan,Asia,False,68.736,0.325477725,5.73543406,1911.130205,2.929408402,2328.712759,11.55,69.47196929,9.5,0.29,False
Tajikistan,Asia,False,69.055,0.332575202,5.85971785,1893.217536,2.946270363,2496.582204,13.03,70.80222587,10.0,0.37,False
Tajikistan,Asia,False,69.34,0.38349995,5.98185873,1811.235768,2.963132324,2750.355063,14.51,72.14545837,10.4,0.37,False
Tajikistan,Asia,False,69.609,0.397033077,6.53226376,1761.0521,2.979994284,3027.814126,16.0,73.49980535,10.9,0.4,False
Tajikistan,Asia,False,69.874,0.554961272,6.6654973,1692.725684,3.022206851,3303.098197,17.49,74.86489799,11.4,0.36,False
Tajikistan,Asia,False,70.137,0.579605995,6.9073596,1499.485994,3.039123856,3150.427114,18.98,76.23949551,12.0,0.36,False
Tanzania,Africa,True,50.801,0.088061865,3.41530037,56.42208123,60.5893091,1189.930176,0.11719444,27.67446487,3.1,0.51382,False
Tanzania,Africa,True,51.444,0.091025817,4.2355175,59.10592968,60.16934974,1257.40979,0.171300351,29.05908997,3.3,0.49001,False
Tanzania,Africa,True,52.142,0.101033569,4.68907547,62.90378347,59.74939038,1330.949707,0.222484414,30.44391829,3.5,0.4589,False
Tanzania,Africa,True,52.866,0.10347358,5.34231567,68.28963749,59.32943102,1407.893555,0.676962857,31.91999646,3.6,0.49487,False
Tanzania,Africa,True,53.602,0.1359024,5.7373414,68.1384536,58.90947166,1510.924316,0.877574971,33.58560354,3.8,0.50955,False
Tanzania,Africa,True,54.349,0.147202921,6.32282591,79.80253274,58.48951231,1628.262207,1.1,35.26802635,4.0,0.56163,False
Tanzania,Africa,True,55.119,0.152976088,7.59827995,79.60921421,58.06955295,1738.578003,1.3,36.96750273,4.2,0.64111,False
Tanzania,Africa,True,55.926,0.145275175,6.8842783,65.36250806,57.64959359,1853.434326,1.6,38.68331918,4.5,0.7672,False
Tanzania,Africa,True,56.777,0.145267073,5.55704832,81.78181408,57.22963423,1940.570923,1.9,40.41615885,4.7,0.75573,False
Tanzania,Africa,True,57.666,0.137670596,5.0630641,86.34789591,56.80967487,1997.795288,2.4,42.16390699,5.0,0.68238,False
Tanzania,Africa,True,58.584,0.155818269,5.22392178,72.43377243,56.38971551,2088.32666,2.9,43.92815599,5.2,0.6,False
Tanzania,Africa,True,59.525,0.179316146,5.05598497,96.62536859,55.96975389,2228.696533,3.2,45.70725889,5.5,0.63,False
Tanzania,Africa,True,60.47,0.209763309,5.01779366,87.337258,55.54979228,2099.429688,3.95,47.50186551,5.8,0.72,False
Tanzania,Africa,True,61.398,0.222964152,4.64643383,97.80453473,55.12983066,2194.884766,4.4,49.31033748,6.1,0.74,False
Tanzania,Africa,True,62.288,0.214369082,4.01492023,100.2410488,54.70986904,2243.592529,7.0,51.13105973,6.4,0.72,False
Tanzania,Africa,True,63.111,0.227066833,3.64969921,103.681778,54.28990743,2348.443604,10.0,52.96379459,6.8,0.72,False
Thailand,Asia,False,70.623,2.612916672,3.10125375,1358.345807,37.18608702,7294.594419,3.689041279,93.86798346,3.7,1.11413,False
Thailand,Asia,False,70.832,2.725247206,3.02623773,1448.072733,37.39650414,7644.615099,5.556326121,94.28690507,3.9,1.20367,False
Thailand,Asia,False,71.089,2.875645602,3.334723,1504.756356,37.60692126,8172.994164,7.531250335,94.69946158,4.2,1.28234,False
Thailand,Asia,False,71.389,2.973360002,3.24312782,1617.566211,37.81733837,8866.93177,9.299027238,95.10524979,4.5,1.57377,False
Thailand,Asia,False,71.728,3.233926034,3.13893151,1713.620882,38.02775549,9611.274226,10.67730332,95.50406487,4.8,1.59242,False
Thailand,Asia,False,72.099,3.328992526,3.15972233,1827.239731,38.2381726,10261.32491,15.02600436,95.89888739,5.1,1.67843,False
Thailand,Asia,False,72.499,3.341004691,3.09970856,1914.801243,38.44858972,11036.56937,17.16071472,96.27914601,5.5,1.94551,False
Thailand,Asia,False,72.916,3.39351756,3.19277525,2005.256141,38.65900683,11884.17388,20.03,96.6510406,5.9,1.97286,False
Thailand,Asia,False,73.341,3.420662101,3.45933914,2080.246394,38.86942395,12256.50575,18.2,97.01439615,6.4,2.24392,False
Thailand,Asia,False,73.766,3.294009621,3.61939621,2105.440202,39.07984106,12188.34839,20.1,97.36888549,6.8,2.00584,False
Thailand,Asia,False,74.184,3.488055559,3.39009833,2101.146287,39.29025818,13196.8176,22.4,97.7144676,7.3,1.89,False
Thailand,Asia,False,74.593,3.459798792,3.56825471,2307.804541,39.28556049,13519.12902,23.66992562,98.04012068,7.9,1.96,False
Thailand,Asia,False,74.992,3.695384563,3.5229404,2283.748548,39.28086281,14870.97555,26.46,98.35799726,8.4,2.11,False
Thailand,Asia,False,75.378,3.825693042,3.45313334,2443.615127,39.27616512,15407.6654,28.94,98.67060441,9.0,2.22,False
Thailand,Asia,False,75.747,3.752260164,3.68448091,2514.758377,39.27146744,15480.21079,34.89,98.97793277,9.5,2.1,False
Thailand,Asia,False,76.091,3.841982798,3.66788888,2538.795713,39.26676975,15822.37099,39.31612674,99.25917058,10.1,2.16,False
Togo,Africa,True,53.491,0.257899125,2.79417205,113.1691439,23.32164001,971.3498496,0.8,45.30163026,3.3,0.4425,False
Togo,Africa,True,53.554,0.233083151,2.88543582,95.2399132,23.26722927,974.0825514,0.9,46.55443615,3.5,0.41865,False
Togo,Africa,True,53.71,0.257839084,2.90226316,98.96157506,23.21281853,1000.54349,1.0,47.80300366,3.7,0.4297,False
Togo,Africa,True,53.938,0.343299082,2.93838358,96.20861106,23.1584078,1061.56804,1.2,49.04678578,3.9,0.45629,False
Togo,Africa,True,54.234,0.325544047,3.08552408,102.9897222,23.10399706,1052.323659,1.5,50.28574494,4.0,0.45749,False
Togo,Africa,True,54.602,0.311851627,3.30243444,107.3563811,23.04958632,1008.150877,1.8,51.5193694,4.2,0.47057,False
Togo,Africa,True,55.052,0.27243319,3.44604039,109.4153709,22.99517558,1038.803391,2.0,52.74809794,4.4,0.49405,False
Togo,Africa,True,55.581,0.253362971,3.86664653,108.4526993,22.94076485,1026.295245,2.2,53.97189441,4.7,0.57962,False
Togo,Africa,True,56.178,0.258078651,3.84063792,102.3586404,22.88635411,1059.294399,2.4,55.19116723,4.9,0.65159,False
Togo,Africa,True,56.818,0.451139356,4.07617235,104.8752699,22.83194337,1094.9874,2.6,56.404078,5.1,0.6628,False
Togo,Africa,True,57.468,0.409550549,4.45492935,124.1433151,22.77753263,1144.45785,3.0,57.61240183,5.4,0.62,False
Togo,Africa,True,58.092,0.382053257,4.55412006,124.1109405,22.72311087,1210.142847,3.5,58.82474106,5.6,0.49,False
Togo,Africa,True,58.661,0.330685538,4.80786562,134.7799002,22.6686891,1227.156159,4.0,60.03682811,5.9,0.52,False
Togo,Africa,True,59.16,0.251627635,4.94373512,144.3796672,22.61426733,1275.325318,4.5,61.2425157,6.2,0.58,False
Togo,Africa,True,59.58,0.222751569,5.07536507,144.3623691,22.55984556,1328.380291,5.7,62.44262635,6.5,0.61,False
Togo,Africa,True,59.927,0.249892061,4.9564662,154.6652373,22.50542379,1397.332402,7.12,63.63712635,6.8,0.7,False
Trinidad and Tobago,North America,False,69.413,8.049502864,4.23492432,3812.720197,46.13060429,14530.70725,7.721411474,92.20424493,10.2,2.12463,False
Trinidad and Tobago,North America,False,69.65,9.137899714,4.0346489,3993.184754,46.04795322,15423.05801,15.38462722,92.56261929,10.6,2.05387,False
Trinidad and Tobago,North America,False,69.903,9.927889936,4.72302485,4101.831748,45.96530214,16832.68938,21.99867548,92.92079751,11.1,2.53042,False
Trinidad and Tobago,North America,False,70.164,12.03679739,4.18767166,4083.901629,45.88265107,19546.43883,25.97176411,93.2787796,11.6,2.575,True
Trinidad and Tobago,North America,False,70.428,12.47950794,4.30805206,4771.869576,45.8,21556.79073,27.02427008,93.63656555,12.1,2.66805,True
Trinidad and Tobago,North America,False,70.691,13.56732808,4.43451166,4698.80592,45.71734893,23496.95704,28.97671243,93.99415538,12.6,2.74177,True
Trinidad and Tobago,North America,False,70.952,15.40053638,4.15432024,5143.860726,45.63469786,27293.7584,30.00374858,94.35154906,13.1,2.8296,True
Trinidad and Tobago,North America,False,71.21,15.66739272,4.1536026,5309.576892,45.55204678,29231.68796,32.3,94.70874661,13.6,2.80573,True
Trinidad and Tobago,North America,False,71.464,15.23071679,3.65757036,5672.360426,45.46939571,30662.22909,34.8,95.06574803,14.2,2.7959,True
Trinidad and Tobago,North America,False,71.71,14.41418595,5.48676443,5711.138279,45.38674464,29358.97108,44.3,95.42255331,14.8,2.83355,True
Trinidad and Tobago,North America,False,71.946,16.1578858,5.08042908,5717.223059,45.30409357,30532.23977,48.5,95.77916246,15.4,2.9,True
Trinidad and Tobago,North America,False,72.17,16.65943228,4.72197914,6189.08793,45.2214425,30887.9828,55.2,96.13557547,16.1,2.88,True
Trinidad and Tobago,North America,False,72.382,16.00221329,4.87719965,6383.122034,45.13879142,30084.91906,57.5,96.49179235,16.7,2.87,True
Trinidad and Tobago,North America,False,72.582,16.4067872,5.02981281,6612.810396,45.05614035,30088.48642,59.9,97.370348,17.4,2.86,True
Trinidad and Tobago,North America,False,72.768,16.17808289,5.20177984,6848.596595,44.97348928,29727.2398,62.4,97.75326282,18.2,2.81,True
Trinidad and Tobago,North America,False,72.941,15.56557092,6.07862949,7092.958644,44.89083821,27651.72817,65.1,98.13617765,18.9,2.83,True
Tunisia,Africa,False,73.172,2.13218584,5.04834366,931.9102225,4.298725541,6314.807297,2.750740293,88.54523455,16.7,0.78277,False
Tunisia,Africa,False,73.415,2.202387911,5.09929466,976.4793121,4.311328527,6643.648894,4.297966035,88.97157008,17.2,0.74028,False
Tunisia,Africa,False,73.638,2.199313652,5.37092733,1035.336737,4.323931514,6782.861075,5.252887295,89.36719469,17.8,0.77551,False
Tunisia,Africa,False,73.842,2.161829096,5.46378517,1066.125189,4.336534501,7188.078948,6.490845795,89.75746338,18.4,0.78545,False
Tunisia,Africa,False,74.034,2.243002992,5.45323801,993.5364327,4.349137487,7781.061608,8.528817752,90.13832718,18.9,0.81558,False
Tunisia,Africa,False,74.217,2.272732152,5.3973608,1034.595129,4.361740474,8235.424799,9.655086542,90.49617491,19.5,0.85155,False
Tunisia,Africa,False,74.391,2.34285906,5.38218164,1083.53028,4.37434346,8852.0262,12.98640865,90.8501833,20.1,0.87729,False
Tunisia,Africa,False,74.558,2.401809887,5.42856932,1107.613596,4.386946447,9603.778707,17.1,91.1999283,20.7,0.91362,False
Tunisia,Africa,False,74.72,2.424521757,5.41714668,1151.024932,4.399549434,10095.29907,27.53,91.54564612,21.4,0.9318,False
Tunisia,Africa,False,74.88,2.402692699,5.67045975,1188.927857,4.41215242,10358.55101,34.07,91.88736848,22.0,0.95552,False
Tunisia,Africa,False,75.041,2.587622613,5.88395596,1274.120625,4.424755407,10683.30968,36.8,92.22490194,22.7,0.87,False
Tunisia,Africa,False,75.206,2.452086578,6.43202877,1364.989711,4.434603502,10576.05361,39.1,92.41831756,23.4,0.85,False
Tunisia,Africa,False,75.376,2.562000447,6.6064229,1323.046858,4.444451596,10731.35653,41.4416,93.03060656,24.1,0.85,False
Tunisia,Africa,False,75.552,2.542694244,6.85662031,1408.869721,4.454299691,10769.9831,43.8,93.63885476,24.9,0.86,False
Tunisia,Africa,False,75.734,2.707174624,6.80739641,1425.917349,4.464147786,11024.75012,46.16,94.24353435,25.7,0.96,False
Tunisia,Africa,False,75.922,2.726308867,6.62154102,1454.643076,4.473995881,10825.1015,46.49999434,94.8454551,26.4,1.05,False
Turkiye,Asia,False,70.005,3.421874278,4.59957218,1556.334251,26.17926796,9628.914702,3.761685035,93.56415928,20.5,0.8228,False
Turkiye,Asia,False,70.56,3.080901847,4.88784933,1652.746301,26.30071983,9280.253197,5.189481461,93.64893393,21.1,0.80176,False
Turkiye,Asia,False,71.078,3.194548471,5.06227875,1612.99863,26.42217169,9401.231328,11.38,93.86090577,21.8,0.82668,False
